region,tags,age,advance,eu5_modifiers,eu4_modifiers
indochina,TNG|BPR,6,tau_ambition,global_integration_speed_modifier=0.15,core_creation=-0.15
indochina,PEG,1,abm_peg_ideas_traditions_1,global_merchant_power=0.10,global_prov_trade_power_modifier=0.10
indochina,PEG,1,abm_peg_ideas_traditions_2,global_merchant_power=0.20,merchants=1
indochina,PEG,2,abm_riches_of_pegu,trade_income=0.10,trade_efficiency=0.1
indochina,PEG,2,abm_martabans,global_max_rgo_size_modifier=0.10,global_trade_goods_size_modifier=0.1
indochina,PEG,3,abm_dhammazedi_pyatton,tolerance_own=2,tolerance_own=2
indochina,PEG,3,abm_rammanadesa,land_morale_modifier=0.10,land_morale=0.1
indochina,PEG,4,abm_dynamic_warfare,research_speed_modifier=0.10,mil_tech_cost_modifier=-0.1
indochina,PEG,4,abm_buddhist_traditions,monthly_legitimacy=0.10|monthly_republican_tradition=0.10|monthly_devotion=0.10|monthly_horde_unity=0.10|monthly_tribal_cohesion=0.10,legitimacy=1|devotion=1|republican_tradition=0.3|meritocracy=1|horde_unity=1
indochina,PEG,5,abm_mon_diaspora,diplomatic_reputation=diplomatic_reputation_weak_bonus,diplomatic_reputation=1
indochina,PEG,6,abm_peg_ideas_ambition,global_monthly_prosperity=0.001,development_cost=-0.1
indochina,MUA|VTN|KUY|BVK,1,abm_lao_ideas_traditions_1,tolerance_own=2,tolerance_own=2
indochina,MUA|VTN|KUY|BVK,1,abm_lao_ideas_traditions_2,tax_income_efficiency=0.10,global_tax_modifier=0.1
indochina,MUA|VTN|KUY|BVK,2,lao_phra_lak_phra_lam,pop_join_rebel_threshold=-0.05,global_unrest=-1
indochina,MUA|VTN|KUY|BVK,2,lao_nithan_khun_borom,monthly_prestige=0.10,prestige=1
indochina,MUA|VTN|KUY|BVK,3,lao_satsana_phi,tolerance_heathen=2,tolerance_heathen=2
indochina,MUA|VTN|KUY|BVK,4,lao_elephant_cavalry,army_heavy_infantry_power=0.10,infantry_power=0.1
indochina,MUA|VTN|KUY|BVK,4,lao_southern_silk_road,trade_income=0.10,trade_efficiency=0.1
indochina,MUA|VTN|KUY|BVK,5,lao_hill_warriors,fort_maintenance_cost=-0.10,fort_maintenance_modifier=-0.1
indochina,MUA|VTN|KUY|BVK,6,abm_lao_ideas_ambition,global_levy_size_modifier=0.20,land_forcelimit_modifier=0.2
indochina,LXA|MUA|VTN|KUY|BVK,2,abm_lao_ethnic_diversity,cultures_capacity=1,num_accepted_cultures=1
indochina,CHA|DEG,1,abm_cha_ideas_traditions_1,monthly_monthly_navy_tradition=0.1,navy_tradition=1
indochina,CHA|DEG,1,abm_cha_ideas_traditions_2,navy_light_ship_power=0.15,light_ship_power=0.15
indochina,CHA|DEG,2,abm_my_son_temples,tolerance_own=2,tolerance_own=2
indochina,CHA|DEG,2,abm_seafaring_people,navy_light_ship_build_cost_modifier=-0.20,light_ship_cost=-0.20
indochina,CHA|DEG,3,abm_indian_influences,global_merchant_power=0.10,global_trade_power=0.1
indochina,CHA|DEG,3,abm_cham_migrations,colonial_migration_size=15,global_colonial_growth=15
indochina,CHA|DEG,4,abm_che_man_legacy,improve_relation_impact=0.20,improve_relation_modifier=0.2
indochina,CHA|DEG,4,abm_agarwood,trade_income=0.10,trade_efficiency=0.1
indochina,CHA|DEG,5,abm_resisting_foreign_rule,global_defensive=0.10,defensiveness=0.1
indochina,CHA|DEG,6,abm_cha_ideas_ambition,expected_navy_size_modifier=0.25,naval_forcelimit_modifier=0.25
indochina,LXA,1,abm_lxa_ideas_traditions_1,tolerance_own=2,tolerance_own=2
indochina,LXA,1,abm_lxa_ideas_traditions_2,army_light_cavalry_power=0.10,cavalry_to_infantry_ratio=0.1
indochina,LXA,2,abm_elephant_cavalry,army_heavy_cavalry_power=0.15,cavalry_power=0.15
indochina,LXA,3,abm_court_history_of_lang_xang,aggressiveness_modifier=-0.10|improve_relation_impact=0.15,ae_impact=-0.1|improve_relation_modifier=0.15
indochina,LXA,3,abm_white_elephant,pop_join_rebel_threshold=-0.05,global_unrest=-1
indochina,LXA,4,abm_flowering_of_culture,stability_cost_efficiency=0.10,stability_cost_modifier=-0.1
indochina,LXA,4,abm_merchants_of_vientiane,global_defensive=0.10,defensiveness=0.1
indochina,LXA,5,abm_renaissance_of_lan_xang,global_institution_growth_modifier=0.10,global_institution_spread=0.1
indochina,LXA,6,abm_lxa_ideas_ambition,global_levy_size_modifier=0.20,land_forcelimit_modifier=0.2
indochina,KTG|MNI|KRN|HSI|HSE|MGT|CHH,1,abm_shan_ideas_traditions_1,monthly_legitimacy=0.10,heir_chance=0.5
indochina,KTG|MNI|KRN|HSI|HSE|MGT|CHH,1,abm_shan_ideas_traditions_2,cultures_capacity=1,num_accepted_cultures=1
indochina,KTG|MNI|KRN|HSI|HSE|MGT|CHH,2,abm_fortified_cities,global_defensive=0.15,defensiveness=0.15
indochina,KTG|MNI|KRN|HSI|HSE|MGT|CHH,2,abm_wet_rice,global_production_efficiency=0.10,production_efficiency=0.10
indochina,KTG|MNI|KRN|HSI|HSE|MGT|CHH,3,abm_sao_pha,pop_join_rebel_threshold=-0.05,global_unrest=-1
indochina,KTG|MNI|KRN|HSI|HSE|MGT|CHH,3,abm_control_of_the_gem_trade,global_trade_center_power=0.10,global_own_trade_power=0.1
indochina,KTG|MNI|KRN|HSI|HSE|MGT|CHH,4,abm_raiders,army_initiative=0.10|amount_looted_modifier=0.10,leader_land_shock=1|loot_amount=0.10
indochina,KTG|MNI|KRN|HSI|HSE|MGT|CHH,4,abm_chronicles,monthly_legitimacy=0.10|monthly_republican_tradition=0.10|monthly_devotion=0.10|monthly_horde_unity=0.10|monthly_tribal_cohesion=0.10,legitimacy=1|devotion=1|republican_tradition=0.3|meritocracy=1|horde_unity=1
indochina,KTG|MNI|KRN|HSI|HSE|MGT|CHH,5,abm_expansionism,global_manpower_modifier=0.10,global_manpower_modifier=0.25
indochina,KTG|MNI|KRN|HSI|HSE|MGT|CHH,6,abm_shan_ideas_ambition,train_general_ability=2,leader_land_manuever=2
indochina,PIN,1,abm_ava_ideas_traditions_1,land_morale_modifier=0.10,land_morale=0.1
indochina,PIN,1,abm_ava_ideas_traditions_2,army_heavy_infantry_build_cost_modifier=-0.15,infantry_cost=-0.15
indochina,PIN,2,abm_legacy_of_the_pagan_dynasty,monthly_prestige=0.10,prestige=1
indochina,PIN,2,abm_rajadhiraja,global_levy_size_modifier=0.20,land_forcelimit_modifier=0.2
indochina,PIN,3,abm_manu_kye_dhammathat,stability_cost_efficiency=0.10,stability_cost_modifier=-0.10
indochina,PIN,3,abm_bamar_literature,hire_advisor_cost_modifier=-0.10,same_culture_advisor_cost=-0.2
indochina,PIN,4,abm_hill_tribes,global_manpower_modifier=0.10,global_manpower_modifier=0.2
indochina,PIN,4,abm_shan_in_line,diplomatic_reputation=diplomatic_reputation_weak_bonus,diplomatic_reputation=1
indochina,PIN,5,abm_provincial_governors,global_monthly_control=0.001,global_autonomy=-0.05
indochina,PIN,6,abm_ava_ideas_ambition,army_heavy_cavalry_power=0.15,cavalry_power=0.15
indochina,ABSUK,1,abm_suk_ideas_traditions_1,diplomatic_reputation=diplomatic_reputation_weak_bonus,diplomatic_reputation=1
indochina,ABSUK,1,abm_suk_ideas_traditions_2,tolerance_own=2,tolerance_own=2
indochina,ABSUK,2,abm_birthplace_of_a_culture,monthly_prestige=0.10,prestige=1
indochina,ABSUK,2,abm_akson_thai,research_speed_modifier=0.05,technology_cost=-0.05
indochina,ABSUK,3,abm_sawankalok_ware,trade_income=0.10,trade_efficiency=0.1
indochina,ABSUK,3,abm_wat_si_sawai,global_pop_conversion_speed_modifier=0.10,global_missionary_strength=0.01
indochina,ABSUK,4,abm_father_governs_children,pop_join_rebel_threshold=-0.05,global_unrest=-1
indochina,ABSUK,4,abm_ramkhamhaeng_stele,monthly_legitimacy=0.10|monthly_republican_tradition=0.10|monthly_devotion=0.10|monthly_horde_unity=0.10|monthly_tribal_cohesion=0.10,legitimacy=1|devotion=1|republican_tradition=0.3|meritocracy=1|horde_unity=1
indochina,ABSUK,5,abm_war_elephants,army_heavy_cavalry_power=0.10,cavalry_power=0.1
indochina,ABSUK,6,abm_suk_ideas_ambition,global_levy_size_modifier=0.25,land_forcelimit_modifier=0.25
indochina,MLC,1,abm_mlc_ideas_traditions_1,global_merchant_power=0.10,global_trade_power=0.1
indochina,MLC,1,abm_mlc_ideas_traditions_2,expected_navy_size_modifier=0.33,naval_forcelimit_modifier=0.33
indochina,MLC,2,abm_vassal_princes,loyalty_to_overlord=10|subject_pays_vassal_cost_modifier=0.25,reduced_liberty_desire=10|vassal_income=0.25
indochina,MLC,2,abm_maritime_laws,global_merchant_power=0.20,global_ship_trade_power=0.2
indochina,MLC,3,abm_new_hegemony,diplomatic_reputation=diplomatic_reputation_weak_bonus,diplomatic_reputation=1
indochina,MLC,3,abm_islamic_sultanate,tolerance_own=1,tolerance_own=1
indochina,MLC,4,abm_habor_masters,global_trade_center_power=0.20|cultures_capacity=1,trade_steering=0.2|num_accepted_cultures=1
indochina,MLC,5,abm_jawi_script,research_speed_modifier=0.10,idea_cost=-0.1
indochina,MLC,6,abm_mlc_ideas_ambition,global_merchant_power=0.20,merchants=1
indochina,KED,1,abm_malayan_idea_traditions_1,global_trade_center_power=0.10,trade_steering=0.1
indochina,KED,1,abm_malayan_idea_traditions_2,navy_light_ship_build_cost_modifier=-0.10|navy_galley_build_cost_modifier=-0.10,global_ship_cost=-0.1
indochina,KED,2,abm_malayan_indian_ocean_trade,global_merchant_power=0.20,merchants=1
indochina,KED,2,abm_malayan_sufi_legacy,tolerance_heathen=2,tolerance_heathen=2
indochina,KED,3,abm_malayan_mal_spice_islands,global_production_efficiency=0.10,production_efficiency=0.1
indochina,KED,3,abm_malayan_classical_malay,research_speed_modifier=0.05,idea_cost=-0.05
indochina,KED,4,abm_malayan_trading_fleets,navy_maintenance_efficiency=0.20|global_sailors_modifier=0.10,naval_maintenance_modifier=-0.2|sailor_maintenance_modifer=-0.1
indochina,KED,4,abm_malayan_heirs_of_pasai,monthly_prestige=0.10,prestige=1
indochina,KED,4,abm_malayan_settle_the_islands,colonial_migration_size=20,global_colonial_growth=20
indochina,KED,6,abm_malayan_idea_ambition,navy_tradition_from_battle=0.5,naval_tradition_from_battle=0.5
indonesia,JMB|INR|PNI|ARU|BUS,1,abm_sumatran_ideas_tradition_1,global_production_efficiency=0.10,production_efficiency=0.10
indonesia,JMB|INR|PNI|ARU|BUS,1,abm_sumatran_ideas_tradition_2,trade_range_modifier=0.15,trade_range_modifier=0.15
indonesia,JMB|INR|PNI|ARU|BUS,2,abm_reliance_on_trade,trade_income=0.10,trade_efficiency=0.10
indonesia,JMB|INR|PNI|ARU|BUS,2,abm_sumatran_ideas_porch_of_mecca,global_pop_conversion_speed_modifier=0.20,global_missionary_strength=0.02
indonesia,JMB|INR|PNI|ARU|BUS,3,abm_spice_pirates,navy_light_ship_power=0.10|global_merchant_power=0.10,light_ship_power=0.10|privateer_efficiency=0.15
indonesia,JMB|INR|PNI|ARU|BUS,3,abm_center_of_scholarship,hire_advisor_cost_modifier=-0.15,advisor_cost=-0.15
indonesia,JMB|INR|PNI|ARU|BUS,4,abm_merchants_of_the_indian_ocean,global_merchant_power=0.20,merchants=1
indonesia,JMB|INR|PNI|ARU|BUS,4,abm_legacy_of_srivijaya,monthly_prestige=0.10,prestige=1
indonesia,JMB|INR|PNI|ARU|BUS,5,abm_rule_of_the_sea,expected_navy_size_modifier=0.25,naval_forcelimit_modifier=0.25
indonesia,JMB|INR|PNI|ARU|BUS,6,abm_sumatran_ideas_ambition,global_defensive=0.20,defensiveness=0.20
indonesia,PSA|ACH,1,abm_atj_ideas_tradition_1,navy_light_ship_build_cost_modifier=-0.10|navy_galley_build_cost_modifier=-0.10,global_ship_cost=-0.1
indonesia,PSA|ACH,1,abm_atj_ideas_tradition_2,global_pop_conversion_speed_modifier=0.20,global_missionary_strength=0.02
indonesia,PSA|ACH,2,abm_export_economy,global_merchant_power=0.10,global_trade_power=0.1
indonesia,PSA|ACH,2,abm_islamise_sumatra,global_pop_conversion_speed_modifier=0.10,missionary_maintenance_cost=-0.25
indonesia,PSA|ACH,3,abm_rise_of_aceh,global_war_score_efficiency=0.10,province_warscore_cost=-0.1
indonesia,PSA|ACH,3,abm_military_adventures,naval_morale_modifier=0.15,naval_morale=0.15
indonesia,PSA|ACH,4,abm_atj_ideas_porch_of_mecca,research_speed_modifier=0.10,technology_cost=-0.10
indonesia,PSA|ACH,4,abm_acehnese_moneylending,bank_interest=-0.01,interest=-1
indonesia,PSA|ACH|BEI,5,abm_settle_the_islands,colonial_migration_size=20,global_colonial_growth=20
indonesia,PSA|ACH,6,abm_atj_ideas_ambition,global_production_efficiency=0.10,production_efficiency=0.1
indonesia,SGT,1,abm_pgr_ideas_tradition_1,global_defensive=0.10,defensiveness=0.1
indonesia,SGT,1,abm_pgr_ideas_tradition_2,tolerance_heathen=2,tolerance_heathen=2
indonesia,SGT,2,abm_pgr_tantric_legacy,global_pop_conversion_speed_modifier=0.20,global_missionary_strength=0.02
indonesia,SGT,2,abm_pgr_gold_trade,global_merchant_power=0.10,global_trade_power=0.1
indonesia,SGT,3,abm_pgr_istano_basa,monthly_legitimacy=0.10|monthly_republican_tradition=0.10|monthly_devotion=0.10|monthly_horde_unity=0.10|monthly_tribal_cohesion=0.10,legitimacy=1|devotion=1|republican_tradition=0.3|meritocracy=1|horde_unity=1
indonesia,SGT,3,abm_pgr_rajo_tigo_selo,pop_join_rebel_threshold=-0.05,global_unrest=-1
indonesia,SGT,4,abm_pgr_high_education,global_institution_growth_modifier=0.10,global_institution_spread=0.1
indonesia,SGT,4,abm_pgr_rumah_gadang,monthly_prestige=0.10,prestige=1
indonesia,SGT,5,abm_pgr_matrilinear_culture,stability_cost_efficiency=0.10,stability_cost_modifier=-0.1
indonesia,SGT,6,abm_pgr_ideas_ambition,trade_income=0.10,trade_efficiency=0.1
indonesia,PLB,1,abm_plb_ideas_tradition_1,global_merchant_power=0.15,global_trade_power=0.15
indonesia,PLB,1,abm_plb_ideas_tradition_2,navy_light_ship_build_cost_modifier=-0.10|navy_galley_build_cost_modifier=-0.10,global_ship_cost=-0.1
indonesia,PLB,2,abm_plb_ancient_scriptures,monthly_prestige=0.10,prestige=1
indonesia,PLB,2,abm_plb_pirate_ancestry,spy_network_construction=0.10,rebel_support_efficiency=0.25
indonesia,PLB,3,abm_plb_controlling_the_strait,global_trade_center_power=0.10|global_merchant_power=0.20,embargo_efficiency=0.05|privateer_efficiency=0.4
indonesia,PLB,3,abm_plb_center_of_the_dynasty,improve_relation_impact=0.10|casus_belli_creation_speed_modifier=0.25,improve_relation_modifier=0.1|fabricate_claims_cost=-0.25
indonesia,PLB,4,abm_plb_trading_hub,global_merchant_power=0.20,global_ship_trade_power=0.2
indonesia,PLB,4,abm_plb_through_the_monsoon,naval_morale_recovery=0.25,recover_navy_morale_speed=0.25
indonesia,PLB,5,abm_plb_learned_scholars,research_speed_modifier=0.10,technology_cost=-0.1
indonesia,PLB,6,abm_plb_ideas_ambition,naval_morale_modifier=0.10,ship_durability=0.1
indonesia,SUN|MTM|DEM|PJN,1,abm_sun_ideas_tradition_1,tolerance_heretic=1,tolerance_heretic=1
indonesia,SUN|MTM|DEM|PJN,1,abm_sun_ideas_tradition_2,regiment_reinforcement_speed=0.20,manpower_recovery_speed=0.2
indonesia,SUN|MTM|DEM|PJN,2,abm_candi_shrines,tolerance_own=1,tolerance_own=1
indonesia,SUN|MTM|DEM|PJN,2,abm_sunda_galuh,pop_join_rebel_threshold=-0.05,global_unrest=-1
indonesia,SUN|MTM|DEM|PJN,3,abm_defensive_moats,global_defensive=0.20,defensiveness=0.2
indonesia,SUN|MTM|DEM|PJN,3,abm_wooden_architecture,global_build_buildings_cost=-0.10,build_cost=-0.1
indonesia,SUN|MTM|DEM|PJN,4,abm_pan_asian_trade,global_merchant_power=0.20|global_trade_center_power=0.10,merchants=1|trade_steering=0.10
indonesia,SUN|MTM|DEM|PJN,4,abm_seren_taun,tax_income_efficiency=0.10,global_tax_modifier=0.1
indonesia,SUN|MTM|DEM|PJN,5,abm_bi_yearly_harvest,global_max_rgo_size_modifier=0.10,global_trade_goods_size_modifier=0.10
indonesia,SUN|MTM|DEM|PJN,6,abm_sun_ideas_ambition,land_morale_modifier=0.20,land_morale=0.20
indonesia,BLI|SLP|TLW|NGL|DOM|BIM|LRT|WHL,1,abm_bli_ideas_tradition_1,global_max_rgo_size_modifier=0.10,global_trade_goods_size_modifier=0.1
indonesia,BLI|SLP|TLW|NGL|DOM|BIM|LRT|WHL,1,abm_bli_ideas_tradition_2,navy_light_ship_build_cost_modifier=-0.20,light_ship_cost=-0.20
indonesia,BLI|SLP|TLW|NGL|DOM|BIM|LRT|WHL,2,abm_bli_island_settlers,colonial_migration_size=20,global_colonial_growth=20
indonesia,BLI|SLP|TLW|NGL|DOM|BIM|LRT|WHL,2,abm_javanese_culture,research_speed_modifier=0.05,technology_cost=-0.05
indonesia,BLI|SLP|TLW|NGL|DOM|BIM|LRT|WHL,3,abm_aristocratic_refugees,monthly_prestige=0.10,prestige=1
indonesia,BLI|SLP|TLW|NGL|DOM|BIM|LRT|WHL,3,abm_staunch_hindus,tolerance_own=2,tolerance_own=2
indonesia,BLI|SLP|TLW|NGL|DOM|BIM|LRT|WHL,4,abm_conquerer_dalems,land_morale_modifier=0.15,land_morale=0.15
indonesia,BLI|SLP|TLW|NGL|DOM|BIM|LRT|WHL,4,abm_hindu_reformation,global_pop_conversion_speed_modifier=0.20,global_missionary_strength=0.02
indonesia,BLI|SLP|TLW|NGL|DOM|BIM|LRT|WHL,5,abm_rivals_to_slaves,regiment_reinforcement_speed=0.10,manpower_recovery_speed=0.10
indonesia,BLI|SLP|TLW|NGL|DOM|BIM|LRT|WHL,6,abm_bli_ideas_ambition,aggressiveness_modifier=-0.15,ae_impact=-0.15
indonesia,BEI,1,abm_bei_ideas_tradition_1,land_morale_modifier=0.10,land_morale=0.1
indonesia,BEI,1,abm_bei_ideas_tradition_2,navy_light_ship_build_cost_modifier=-0.10|navy_galley_build_cost_modifier=-0.10,global_ship_cost=-0.1
indonesia,BEI,2,abm_bei_galleys,navy_galley_power=0.20,galley_power=0.2
indonesia,BEI,2,abm_bei_sea_nomads,global_sailors_modifier=0.20,global_sailors_modifier=0.2
indonesia,BEI,3,abm_bei_diplomacy,diplomatic_reputation=diplomatic_reputation_weak_bonus,diplomatic_reputation=1
indonesia,BEI,3,abm_bei_vassals,loyalty_to_overlord=10,reduced_liberty_desire=10
indonesia,BEI,4,abm_bei_naval_prowess,naval_morale_modifier=0.15,naval_morale=0.15
indonesia,BEI,5,abm_bei_trade,trade_income=0.10,trade_efficiency=0.1
indonesia,BEI,6,abm_bei_ideas_ambition,naval_morale_modifier=0.10,ship_durability=0.1
indonesia,MNU|SBG|TJP|SMB|KRP|NSR|MRP|KKG|TDG,1,abm_kut_ideas_tradition_1,global_merchant_power=0.10,global_prov_trade_power_modifier=0.1
indonesia,MNU|SBG|TJP|SMB|KRP|NSR|MRP|KKG|TDG,1,abm_kut_ideas_tradition_2,global_trade_center_power=0.20,trade_steering=0.2
indonesia,MNU|SBG|TJP|SMB|KRP|NSR|MRP|KKG|TDG,2,abm_kut_earliest_indic_state,trade_income=0.10,trade_efficiency=0.1
indonesia,MNU|SBG|TJP|SMB|KRP|NSR|MRP|KKG|TDG,2,abm_kut_muslim_trading_communities,tolerance_heathen=2,tolerance_heathen=2
indonesia,MNU|SBG|TJP|SMB|KRP|NSR|MRP|KKG|TDG,3,abm_kut_riches_of_borneo,global_max_rgo_size_modifier=0.10,global_trade_goods_size_modifier=0.1
indonesia,MNU|SBG|TJP|SMB|KRP|NSR|MRP|KKG|TDG,3,abm_kut_anti_piracy_measures,global_defensive=0.10,defensiveness=0.1
indonesia,MNU|SBG|TJP|SMB|KRP|NSR|MRP|KKG|TDG,4,abm_kut_encourage_immigration,global_manpower_modifier=0.10,global_manpower_modifier=0.15
indonesia,MNU|SBG|TJP|SMB|KRP|NSR|MRP|KKG|TDG,4,abm_kut_consolidation_of_kutai,tax_income_efficiency=0.10,global_tax_modifier=0.1
indonesia,MNU|SBG|TJP|SMB|KRP|NSR|MRP|KKG|TDG,5,abm_kut_subdue_the_inlands,pop_join_rebel_threshold=-0.05,global_unrest=-1
indonesia,MNU|SBG|TJP|SMB|KRP|NSR|MRP|KKG|TDG,6,abm_kut_ideas_ambition,global_trade_center_power=0.20,global_own_trade_power=0.2
indonesia,LUW|BOW|BLN|GRT|PJT|PKR,1,abm_sulawesi_ideas_tradition_1,expected_navy_size_modifier=0.25,naval_forcelimit_modifier=0.25
indonesia,LUW|BOW|BLN|GRT|PJT|PKR,1,abm_sulawesi_ideas_tradition_2,navy_maintenance_efficiency=0.10,sailor_maintenance_modifer=-0.1
indonesia,LUW|BOW|BLN|GRT|PJT|PKR,2,abm_sulawesi_intra_asian_trade,global_trade_center_power=0.10,trade_steering=0.1
indonesia,LUW|BOW|BLN|GRT|PJT|PKR,2,abm_sulawesi_bajau,navy_tradition_decay=-0.01,navy_tradition_decay=-0.01
indonesia,LUW|BOW|BLN|GRT|PJT|PKR,3,abm_sulawesi_prau,navy_light_ship_build_cost_modifier=-0.20,light_ship_cost=-0.2
indonesia,LUW|BOW|BLN|GRT|PJT|PKR,3,abm_sulawesi_unification,tax_income_efficiency=0.10,global_tax_modifier=0.1
indonesia,LUW|BOW|BLN|GRT|PJT|PKR,4,abm_sulawesi_learning_from_outsiders,global_institution_growth_modifier=0.10,global_institution_spread=0.1
indonesia,LUW|BOW|BLN|GRT|PJT|PKR,4,abm_sulawesi_entrepot,global_merchant_power=0.10,global_trade_power=0.1
indonesia,LUW|BOW|BLN|GRT|PJT|PKR,5,abm_sulawesi_assymetrical_warfare,global_hostile_attrition=1,hostile_attrition=1
indonesia,LUW|BOW|BLN|GRT|PJT|PKR,6,abm_sulawesi_ideas_ambition,trade_income=0.10,trade_efficiency=0.1
indonesia,JLO|MOO|LOL|BAC|TER|TID,1,abm_moluccan_ideas_tradition_1,global_max_rgo_size_modifier=0.10,global_trade_goods_size_modifier=0.1
indonesia,JLO|MOO|LOL|BAC|TER|TID,1,abm_moluccan_ideas_tradition_2,global_production_efficiency=0.10,production_efficiency=0.1
indonesia,JLO|MOO|LOL|BAC|TER|TID,2,abm_moluccan_spice_islands,trade_income=0.10,trade_efficiency=0.1
indonesia,JLO|MOO|LOL|BAC|TER|TID,2,abm_moluccan_cultural_heritage,monthly_legitimacy=0.10|monthly_republican_tradition=0.10|monthly_devotion=0.10|monthly_horde_unity=0.10|monthly_tribal_cohesion=0.10,legitimacy=1|devotion=1|republican_tradition=0.3|meritocracy=1|horde_unity=1
indonesia,JLO|MOO|LOL|BAC|TER|TID,3,abm_moluccan_agents_of_trade,global_merchant_power=0.20,merchants=1
indonesia,JLO|MOO|LOL|BAC|TER|TID,3,abm_moluccan_four_kingdoms,pop_join_rebel_threshold=-0.10,global_unrest=-2
indonesia,JLO|MOO|LOL|BAC|TER|TID,4,abm_moluccan_dominance_over_the_outer_islands,colonial_migration_size=20,global_colonial_growth=20
indonesia,JLO|MOO|LOL|BAC|TER|TID,4,abm_moluccan_ally_papuan_raiders,navy_light_ship_power=0.15,light_ship_power=0.15
indonesia,JLO|MOO|LOL|BAC|TER|TID,5,abm_moluccan_pragmatic_diplomacy,max_diplomats=1,diplomats=1
indonesia,JLO|MOO|LOL|BAC|TER|TID,6,abm_moluccan_ideas_ambition,navy_maintenance_efficiency=0.10,sailor_maintenance_modifer=-0.1
indonesia,ILC|PGS|TDO|MYI|IBL,1,abm_luzon_ideas_tradition_1,global_max_rgo_size_modifier=0.10,global_trade_goods_size_modifier=0.1
indonesia,ILC|PGS|TDO|MYI|IBL,1,abm_luzon_ideas_tradition_2,monthly_monthly_navy_tradition=0.1,navy_tradition=1
indonesia,ILC|PGS|TDO|MYI|IBL,2,abm_luzon_barangay,navy_maintenance_efficiency=0.20|global_sailors_modifier=0.10,naval_maintenance_modifier=-0.2|sailor_maintenance_modifer=-0.1
indonesia,ILC|PGS|TDO|MYI|IBL,2,abm_luzon_conquest_of_paradise,global_hostile_attrition=1,hostile_attrition=1
indonesia,ILC|PGS|TDO|MYI|IBL,3,abm_luzon_sino_philippine_trade,global_merchant_power=0.10,global_ship_trade_power=0.1
indonesia,ILC|PGS|TDO|MYI|IBL,3,abm_luzon_tagalog_syncretism,tolerance_heathen=2,tolerance_heathen=2
indonesia,ILC|PGS|TDO|MYI|IBL,4,abm_luzon_sailors,navy_tradition_decay=-0.01,navy_tradition_decay=-0.01
indonesia,ILC|PGS|TDO|MYI|IBL,4,abm_luzon_a_safe_haven,hire_advisor_cost_modifier=-0.10,advisor_cost=-0.1
indonesia,ILC|PGS|TDO|MYI|IBL,5,abm_luzon_expand_the_sugar_production,global_production_efficiency=0.10,production_efficiency=0.1
indonesia,ILC|PGS|TDO|MYI|IBL,6,abm_luzon_ideas_ambition,naval_morale_modifier=0.20,naval_morale=0.2
indonesia,MAS,1,abm_mas_ideas_tradition_1,navy_movement_speed=0.10,leader_naval_manuever=1
indonesia,MAS,1,abm_mas_ideas_tradition_2,navy_maintenance_efficiency=0.10,sailor_maintenance_modifer=-0.1
indonesia,MAS,2,abm_mas_hinalliwood,research_speed_modifier=0.10,idea_cost=-0.1
indonesia,MAS,2,abm_mas_legacy_of_panai,naval_morale_modifier=0.15,naval_morale=0.15
indonesia,MAS,3,abm_mas_riches_of_the_visayas,global_monthly_prosperity=0.001,development_cost=-0.1
indonesia,MAS,3,abm_mas_masters_of_maritime_warfare,train_admiral_ability=2,leader_naval_shock=1
indonesia,MAS,4,abm_mas_articles_of_the_confederation,monthly_prestige=0.10,prestige=1
indonesia,MAS,4,abm_mas_kinaduatan,stability_cost_efficiency=0.10,stability_cost_modifier=-0.1
indonesia,MAS,5,abm_mas_expand_the_shipbuilding_sector,naval_damage_taken=-0.05,ship_durability=0.05
indonesia,MAS,6,abm_mas_ideas_ambition,heavy_ship_power=0.10,leader_naval_fire=1
indonesia,CEB|BOL,1,abm_ceb_ideas_tradition_1,naval_morale_modifier=0.15,naval_morale=0.15
indonesia,CEB|BOL,1,abm_ceb_ideas_tradition_2,navy_light_ship_build_cost_modifier=-0.20,light_ship_cost=-0.2
indonesia,CEB|BOL,2,abm_ceb_rajah_humabon,monthly_prestige=0.10,prestige=1
indonesia,CEB|BOL,2,abm_ceb_lapu_lapu,land_morale_modifier=0.10,land_morale=0.1
indonesia,CEB|BOL,3,abm_ceb_visayan_warriors,army_heavy_infantry_power=0.10,infantry_power=0.1
indonesia,CEB|BOL,3,abm_ceb_trade_networks,trade_income=0.10,trade_efficiency=0.1
indonesia,CEB|BOL,4,abm_ceb_island_hopping,colonial_migration_size=15,global_colonial_growth=15
indonesia,CEB|BOL,4,abm_ceb_cebuano_culture,stability_cost_efficiency=0.10,stability_cost_modifier=-0.1
indonesia,CEB|BOL,5,abm_ceb_expand_the_fleet,expected_navy_size_modifier=0.25,naval_forcelimit_modifier=0.25
indonesia,CEB|BOL,6,abm_ceb_ideas_ambition,discipline=0.05,discipline=0.05
indonesia,SML|LNO|MGD|KIM,1,abm_mindanao_ideas_tradition_1,navy_light_ship_build_cost_modifier=-0.10|navy_galley_build_cost_modifier=-0.10,global_ship_cost=-0.1
indonesia,SML|LNO|MGD|KIM,1,abm_mindanao_ideas_tradition_2,tolerance_heathen=2,tolerance_heathen=2
