tag,name,file,culture,religion
ZGL,Zhonglu,east_asia.txt,tujia_culture,nuo_religion
TGY,Tangya,east_asia.txt,tujia_culture,nuo_religion
GLU,Gaoluo,east_asia.txt,tujia_culture,nuo_religion
RGM,Rongmei,east_asia.txt,tujia_culture,nuo_religion
TNP,Tianping,east_asia.txt,tujia_culture,nuo_religion
SGZ,Sangzhi,east_asia.txt,tujia_culture,nuo_religion
DWG,Dawang,east_asia.txt,tujia_culture,nuo_religion
YGS,Yongshun,east_asia.txt,tujia_culture,nuo_religion
BJG,Baojing,east_asia.txt,tujia_culture,nuo_religion
YYG,Youyang,east_asia.txt,tujia_culture,nuo_religion
PCD,Pingchadong,east_asia.txt,tujia_culture,nuo_religion
SZH,Sizhou,east_asia.txt,tujia_culture,nuo_religion
YNH,Yanhe,east_asia.txt,tujia_culture,nuo_religion
TXI,Tixi,east_asia.txt,tujia_culture,nuo_religion
TGR,Tongren,east_asia.txt,kam_culture,kam_religion
QGS,Qiongshui,east_asia.txt,kam_culture,kam_religion
WZH,Wuzhai,east_asia.txt,hmong_culture,hmongism
PTZ,Pingtouzheke,east_asia.txt,hmong_culture,hmongism
LGQ,Longquan,east_asia.txt,hmong_culture,hmongism
RGS,Rongshan,east_asia.txt,hmong_culture,hmongism
BNI,Baini,east_asia.txt,hmong_culture,hmongism
COG,Caotang,east_asia.txt,hmong_culture,hmongism
XNL,Xinlong,east_asia.txt,hmong_culture,hmongism
ALI,Kaili,east_asia.txt,hmong_culture,hmongism
SDG,Shuidong,east_asia.txt,hmong_culture,hmongism
PYE,Pingyue,east_asia.txt,hmong_culture,hmongism
DZH,Dizhai,east_asia.txt,hmong_culture,hmongism
XNG,Xianning,east_asia.txt,hmong_culture,hmongism
PDG,Pingding,east_asia.txt,hmong_culture,hmongism
PDN,Puding,east_asia.txt,zhuang_culture,moism
PGB,Pingba,east_asia.txt,hmong_culture,hmongism
PAN,Pu'an,east_asia.txt,zhuang_culture,moism
YNN,Yongning,east_asia.txt,zhuang_culture,moism
LIN,Lai'an,east_asia.txt,zhuang_culture,moism
NLG,Anlong,east_asia.txt,zhuang_culture,moism
SHG,Shanglin,east_asia.txt,zhuang_culture,moism
QYN,Qingyuan,east_asia.txt,zhuang_culture,moism
NDN,Nandan,east_asia.txt,zhuang_culture,moism
DLN,Donglan,east_asia.txt,zhuang_culture,moism
XCG,Xingcheng,east_asia.txt,zhuang_culture,moism
YSN,Yongshun,east_asia.txt,zhuang_culture,moism
TNZ,Tianzhou,east_asia.txt,zhuang_culture,moism
ADG,Anding,east_asia.txt,zhuang_culture,moism
DYG,Duyang,east_asia.txt,zhuang_culture,moism
ZNN,Zhen'an,east_asia.txt,zhuang_culture,moism
TPG,Taiping,east_asia.txt,zhuang_culture,moism
SMG,Siming,east_asia.txt,zhuang_culture,moism
SGS,Shangsi,east_asia.txt,zhuang_culture,moism
GNN,Guangnan,east_asia.txt,zhuang_culture,moism
LZO,Luozuo,east_asia.txt,zhuang_culture,moism
FZH,Fuzhou,east_asia.txt,zhuang_culture,moism
LZI,Liangzhai,east_asia.txt,zhuang_culture,moism
SZI,Shezi,east_asia.txt,zhuang_culture,moism
DYN,Duyun,east_asia.txt,sui_culture,sui_religion
LTU,Lantu,east_asia.txt,sui_culture,sui_religion
GZH,Guzhou,east_asia.txt,kam_culture,kam_religion
LPG,Liping,east_asia.txt,kam_culture,kam_religion
ZLD,Zhonglindong,east_asia.txt,kam_culture,kam_religion
HZH,Hongzhou Poli,east_asia.txt,kam_culture,kam_religion
XSY,Xishanyang,east_asia.txt,kam_culture,kam_religion
LNG,Liang,east_asia.txt,mongolian_culture,tibetan_buddhism
CDL,Dali,east_asia.txt,bai_culture,mahayana
CHH,Chiang Hung,east_asia.txt,tai_lu_culture,satsana_phi
TIB,Tibet,east_asia.txt,utsang_culture,tibetan_buddhism
GUG,Guge,east_asia.txt,utsang_culture,tibetan_buddhism
PUR,Purang,east_asia.txt,utsang_culture,hindu
MAR,Maryul,east_asia.txt,ladakh_culture,tibetan_buddhism
ZNK,Zanskar,east_asia.txt,ladakh_culture,tibetan_buddhism
CHG,Chagatai,east_asia.txt,mongolian_culture,tengri
TIM,Timurids,east_asia.txt,khorezmian_culture,sunni
QCH,Qocho,east_asia.txt,uyghur_culture,mahayana
MNL,Mangalai,east_asia.txt,khorezmian_culture,tengri
MGG,Mangyül Gungthang,east_asia.txt,utsang_culture,tibetan_buddhism
POO,Powo,east_asia.txt,khampa_culture,tibetan_buddhism
HOR,Hor States,east_asia.txt,khampa_culture,tibetan_buddhism
LGT,Lingtsang,east_asia.txt,khampa_culture,tibetan_buddhism
DRG,Derge,east_asia.txt,khampa_culture,tibetan_buddhism
NCN,Nangchen,east_asia.txt,amdowa_culture,tibetan_buddhism
GNJ,Gonjo,east_asia.txt,khampa_culture,tibetan_buddhism
BTG,Batang,east_asia.txt,khampa_culture,bon
NBH,Nubhor,east_asia.txt,khampa_culture,bon
LTN,Litang,east_asia.txt,khampa_culture,bon
NYA,Nyarong,east_asia.txt,khampa_culture,tibetan_buddhism
GYT,Gyelthang,east_asia.txt,khampa_culture,tibetan_buddhism
YNG,Yongning,east_asia.txt,nashi_culture,dongba_religion
TNQ,Tianquan,east_asia.txt,gyalrong_culture,bon
MCI,Muchi,east_asia.txt,gyalrong_culture,bon
WMO,Weimao,east_asia.txt,rma_culture,rmaism
TSK,Tsakho,east_asia.txt,gyalrong_culture,bon
SNP,Songpan,east_asia.txt,amdowa_culture,tibetan_buddhism
LGZ,Longzhou,east_asia.txt,rma_culture,rmaism
MNZ,Minzhou,east_asia.txt,qin_culture,tibetan_buddhism
TAZ,Taozhou,east_asia.txt,amdowa_culture,tibetan_buddhism
KHG,Khagya,east_asia.txt,amdowa_culture,tibetan_buddhism
HEZ,Hezhou,east_asia.txt,amdowa_culture,tibetan_buddhism
JIZ,Jishizhou,east_asia.txt,amdowa_culture,tibetan_buddhism
BIR,Biri,east_asia.txt,amdowa_culture,tibetan_buddhism
GYE,Gyelrong,east_asia.txt,gyalrong_culture,bon
GOL,Golog,east_asia.txt,amdowa_culture,tibetan_buddhism
CKL,Minyag,east_asia.txt,gyalrong_culture,bon
AMD,Amdo,east_asia.txt,amdowa_culture,tibetan_buddhism
MSH,Mishmi,east_asia.txt,mishmi_culture,mishmi_religion
TAN,Tani,east_asia.txt,tani_culture,donyi_polo_religion
MNP,Monpa,east_asia.txt,monpa_culture,monpa_religion
LMN,Lho Mon,east_asia.txt,ngalop_culture,tibetan_buddhism
LJG,Lijiang,east_asia.txt,nashi_culture,dongba_religion
SKK,Sikkim,east_asia.txt,sikkim_culture,tibetan_buddhism
DUR,Daur,east_asia.txt,daur_culture,tengri
EVK,Evenk,east_asia.txt,evenk_culture,tungusic_shamanism
#NAN,Nanai,east_asia.txt,nanai_culture,tungusic_shamanism
NVK,Nivkh,east_asia.txt,nivkh_culture,tungusic_shamanism
ORC,Oroch,east_asia.txt,oroch_culture,tungusic_shamanism
ORQ,Oroqen,east_asia.txt,oroqen_culture,tungusic_shamanism
SIB,Sibe,east_asia.txt,sibe_culture,tungusic_shamanism
#SOL,Solon,east_asia.txt,solon_culture,tungusic_shamanism
UDE,Udege,east_asia.txt,udege_culture,tungusic_shamanism
ULC,Ulch,east_asia.txt,ulch_culture,tungusic_shamanism
#WRK,Warkha,east_asia.txt,jurchen_culture,tungusic_shamanism
HDA,Hada,east_asia.txt,jurchen_culture,tungusic_shamanism
HOI,Hoifa,east_asia.txt,jurchen_culture,tungusic_shamanism
ULA,Ula,east_asia.txt,jurchen_culture,tungusic_shamanism
YEH,Yehe,east_asia.txt,jurchen_culture,tungusic_shamanism
DNG,Donggo,east_asia.txt,jurchen_culture,tungusic_shamanism
HJN,Holjeon,east_asia.txt,jurchen_culture,tungusic_shamanism
HNE,Hunehe,east_asia.txt,jurchen_culture,tungusic_shamanism
HUL,Huligai,east_asia.txt,jurchen_culture,tungusic_shamanism
JEC,Jecen,east_asia.txt,jurchen_culture,tungusic_shamanism
JUS,Jusheri,east_asia.txt,jurchen_culture,tungusic_shamanism
MAO,Maolian,east_asia.txt,jurchen_culture,tungusic_shamanism
NEY,Neyen,east_asia.txt,jurchen_culture,tungusic_shamanism
ODO,Odoli,east_asia.txt,jurchen_culture,tungusic_shamanism
SSH,Suksuhu,east_asia.txt,jurchen_culture,tungusic_shamanism
URY,Uryangkhad,east_asia.txt,jurchen_culture,tungusic_shamanism
WGG,Wanggiya,east_asia.txt,jurchen_culture,tungusic_shamanism
YAL,Yalu,east_asia.txt,jurchen_culture,tungusic_shamanism
AAR,Abdari,east_asia.txt,jurchen_culture,tungusic_shamanism
AID,Aidan,east_asia.txt,jurchen_culture,tungusic_shamanism
ASU,Asu,east_asia.txt,hurga_culture,tungusic_shamanism
BAY,Bayan,east_asia.txt,hurga_culture,tungusic_shamanism
DLA,Dala,east_asia.txt,hurga_culture,tungusic_shamanism
EJI,Ejimi,east_asia.txt,haixi_culture,tungusic_shamanism
FLN,Fulun,east_asia.txt,hurga_culture,tungusic_shamanism
FUT,Futi,east_asia.txt,jurchen_culture,tungusic_shamanism
FUY,Fuyu,east_asia.txt,haixi_culture,tungusic_shamanism
GIL,Gilemi,east_asia.txt,hurga_culture,tungusic_shamanism
HIJ,Hijan,east_asia.txt,hurga_culture,tungusic_shamanism
HIY,Haiyan,east_asia.txt,jurchen_culture,tungusic_shamanism
HLN,Halan,east_asia.txt,jurchen_culture,tungusic_shamanism
HNC,Huncun,east_asia.txt,jurchen_culture,tungusic_shamanism
HOT,Hotonggi,east_asia.txt,jurchen_culture,tungusic_shamanism
HRO,Horo,east_asia.txt,hurga_culture,tungusic_shamanism
HUI,Huiba,east_asia.txt,jurchen_culture,tungusic_shamanism
HUR,Hurga,east_asia.txt,hurga_culture,tungusic_shamanism
ILU,Ilu,east_asia.txt,hurga_culture,tungusic_shamanism
IMN,Imanka,east_asia.txt,hurga_culture,tungusic_shamanism
ITU,Itun,east_asia.txt,jurchen_culture,tungusic_shamanism
JHT,Juru Hoton,east_asia.txt,jurchen_culture,tungusic_shamanism
LAL,Lalin,east_asia.txt,jurchen_culture,tungusic_shamanism
LEF,Lefu,east_asia.txt,jurchen_culture,tungusic_shamanism
LLU,Lalu,east_asia.txt,jurchen_culture,tungusic_shamanism
MAH,Mahiyan,east_asia.txt,jurchen_culture,tungusic_shamanism
MIC,Michen,east_asia.txt,jurchen_culture,tungusic_shamanism
MRE,Muren,east_asia.txt,hurga_culture,tungusic_shamanism
MUH,Muhiya,east_asia.txt,jurchen_culture,tungusic_shamanism
MUU,Mulun,east_asia.txt,hurga_culture,tungusic_shamanism
NAL,Nalaji,east_asia.txt,haixi_culture,tungusic_shamanism
NEM,Nemer,east_asia.txt,haixi_culture,tungusic_shamanism
NRO,Noro,east_asia.txt,hurga_culture,tungusic_shamanism
SHI,Shilin,east_asia.txt,jurchen_culture,tungusic_shamanism
SIR,Sirin,east_asia.txt,jurchen_culture,tungusic_shamanism
SMN,Shilimian,east_asia.txt,hurga_culture,tungusic_shamanism
SNC,Sancaha,east_asia.txt,haixi_culture,tungusic_shamanism
SUI,Suifun,east_asia.txt,jurchen_culture,tungusic_shamanism
TAS,Tashan,east_asia.txt,haixi_culture,tungusic_shamanism
TOD,Todo,east_asia.txt,jurchen_culture,tungusic_shamanism
TOX,Ton,east_asia.txt,hurga_culture,tungusic_shamanism
USS,Ussuri,east_asia.txt,hurga_culture,tungusic_shamanism
WEJ,Weji,east_asia.txt,haixi_culture,tungusic_shamanism
WEK,Weken,east_asia.txt,hurga_culture,tungusic_shamanism
WNL,Wanlin,east_asia.txt,hurga_culture,tungusic_shamanism
WUY,Wuyemu,east_asia.txt,jurchen_culture,tungusic_shamanism
YRN,Yaran,east_asia.txt,jurchen_culture,tungusic_shamanism
YIM,Yimahu,east_asia.txt,jurchen_culture,tungusic_shamanism
YOO,Yoose,east_asia.txt,jurchen_culture,tungusic_shamanism
KAD,Kam,east_asia.txt,kam_culture,kam_religion
TUJ,Tujia,east_asia.txt,tujia_culture,nuo_religion
MNE,Mien,east_asia.txt,yao_china_culture,yao_religion
MIO,Miao,east_asia.txt,hmong_culture,hmongism
HQQ,Hani,east_asia.txt,hani_culture,hani_religion
YII,Yi,east_asia.txt,yi_culture,bimoism
DDI,Dai,east_asia.txt,dai_culture,satsana_phi
OIR,,east_asia.txt,oirat_culture,tengri
OGE,,east_asia.txt,mongolian_culture,tengri
BAT,,east_asia.txt,oirat_culture,tengri
CRS,,east_asia.txt,oirat_culture,tengri
KHD,,east_asia.txt,oirat_culture,tengri
TRH,,east_asia.txt,oirat_culture,tengri
TVA,,east_asia.txt,tuvan_culture,tengri
BGT,,east_asia.txt,mongolian_culture,tengri
HCN,,east_asia.txt,mongolian_culture,tengri
OTC,,east_asia.txt,mongolian_culture,tengri
QAS,,east_asia.txt,mongolian_culture,tengri
BKH,Badakhshan,east_asia.txt,tajik_culture,mahayana
DGH,Dughlats,east_asia.txt,mongolian_culture,sunni
KRG,Karategin,east_asia.txt,mongolian_culture,sunni
SRL,Sarikol,east_asia.txt,pamiri_culture,zoroastrian
COO,,eastcoast.txt,coosa_culture,mississippian_ceremonial
OTL,,eastcoast.txt,otali_culture,mississippian_ceremonial
COW,,eastcoast.txt,coweta_culture,mississippian_ceremonial
TUC,,eastcoast.txt,tuckabatchee_culture,mississippian_ceremonial
EUF,,eastcoast.txt,eufaula_culture,mississippian_ceremonial
CPQ,,eastcoast.txt,sawokli_culture,mississippian_ceremonial
TOA,,eastcoast.txt,tamathli_culture,mississippian_ceremonial
OCT,,eastcoast.txt,oconee_culture,mississippian_ceremonial
HIT,,eastcoast.txt,hitchiti_culture,mississippian_ceremonial
ALA,,eastcoast.txt,alabama_culture,mississippian_ceremonial
KST,,eastcoast.txt,koasati_culture,mississippian_ceremonial
CHC,,eastcoast.txt,choctaw_culture,mississippian_ceremonial
CHS,,eastcoast.txt,chickasaw_culture,mississippian_ceremonial
MCG,,eastcoast.txt,muscogee_culture,mississippian_ceremonial
QGM,,eastcoast.txt,taensa_culture,mississippian_ceremonial
QUZ,,eastcoast.txt,chakchiuma_culture,mississippian_ceremonial
NCZ,,eastcoast.txt,natchez_culture,mississippian_ceremonial
GUL,,eastcoast.txt,guale_culture,mississippian_ceremonial
APA,,eastcoast.txt,apalachee_culture,mississippian_ceremonial
KSK,,eastcoast.txt,kaskinampo_culture,mississippian_ceremonial
KAW,,eastcoast.txt,kansa_culture,mississippian_ceremonial
UMO,,eastcoast.txt,omaha_culture,mississippian_ceremonial
WZZ,,eastcoast.txt,osage_culture,mississippian_ceremonial
PPK,,eastcoast.txt,ponca_culture,mississippian_ceremonial
UGX,,eastcoast.txt,quapaw_culture,mississippian_ceremonial
GWY,,eastcoast.txt,guwahiyi_culture,mississippian_ceremonial
GDW,,eastcoast.txt,cherokee_culture,mississippian_ceremonial
TSO,,eastcoast.txt,tsoyaha_culture,mississippian_ceremonial
CFQ,,eastcoast.txt,issati_culture,mississippian_ceremonial
JOA,,eastcoast.txt,catawba_culture,mississippian_ceremonial
TSN,,eastcoast.txt,powhatan_culture,midewiwin_religion
ACL,,eastcoast.txt,acolapissa_culture,mississippian_ceremonial
MBL,,eastcoast.txt,mobile_culture,mississippian_ceremonial
CTT,,eastcoast.txt,chatot_culture,mississippian_ceremonial
YMS,,eastcoast.txt,yamasee_culture,mississippian_ceremonial
CSB,,eastcoast.txt,cusabo_culture,mississippian_ceremonial
CHK,,eastcoast.txt,cahokia_culture,mississippian_ceremonial
HCK,,eastcoast.txt,hocak_culture,mississippian_ceremonial
BXJ,,eastcoast.txt,baxoje_culture,mississippian_ceremonial
WGH,,eastcoast.txt,waghtochtatta_culture,mississippian_ceremonial
OFO,,eastcoast.txt,ofo_culture,mississippian_ceremonial
TKS,,eastcoast.txt,taneks_culture,mississippian_ceremonial
MTN,,eastcoast.txt,moneton_culture,mississippian_ceremonial
MNC,,eastcoast.txt,monacan_culture,mississippian_ceremonial
TTL,,eastcoast.txt,tutelo_culture,mississippian_ceremonial
WCM,,eastcoast.txt,waccamaw_culture,mississippian_ceremonial
TMC,,eastcoast.txt,timucua_culture,mississippian_ceremonial
CLS,,eastcoast.txt,calusa_culture,mississippian_ceremonial
AIX,,eastcoast.txt,ais_culture,mississippian_ceremonial
TBG,,eastcoast.txt,tocobaga_culture,mississippian_ceremonial
NTT,,eastcoast.txt,nottoway_culture,iroquoian_totemism
SKR,,eastcoast.txt,skarureh_culture,iroquoian_totemism
WRO,,eastcoast.txt,wenrohronon_culture,iroquoian_totemism
KEN,,eastcoast.txt,kentaientonga_culture,iroquoian_totemism
ERI,,eastcoast.txt,erielhonan_culture,iroquoian_totemism
HON,,eastcoast.txt,honniasont_culture,iroquoian_totemism
ONJ,,eastcoast.txt,onojutta_culture,iroquoian_totemism
CTN,,eastcoast.txt,carantouan_culture,iroquoian_totemism
AKY,,eastcoast.txt,atrakwaye_culture,iroquoian_totemism
KKA,,eastcoast.txt,kanienkehaka_culture,iroquoian_totemism
ONY,,eastcoast.txt,onyotaaka_culture,iroquoian_totemism
ONO,,eastcoast.txt,onondagega_culture,iroquoian_totemism
GYO,,eastcoast.txt,gayogohono_culture,iroquoian_totemism
ONN,,eastcoast.txt,onondowaga_culture,iroquoian_totemism
PML,,eastcoast.txt,pamlico_culture,midewiwin_religion
DOE,,eastcoast.txt,doeg_culture,midewiwin_religion
PSC,,eastcoast.txt,piscataway_culture,midewiwin_religion
NTK,,eastcoast.txt,nanticoke_culture,midewiwin_religion
RPP,,eastcoast.txt,rappahannock_culture,midewiwin_religion
CAA,,eastcoast.txt,croatan_culture,midewiwin_religion
NSM,,eastcoast.txt,nansemond_culture,midewiwin_religion
ACW,,eastcoast.txt,accomac_culture,midewiwin_religion
MMQ,,eastcoast.txt,mamaceqtaw_culture,midewiwin_religion
OSK,,eastcoast.txt,osaakiiwaki_culture,midewiwin_religion
MSK,,eastcoast.txt,meskwaki_culture,midewiwin_religion
KIW,,eastcoast.txt,kiwigapawa_culture,midewiwin_religion
MCT,,eastcoast.txt,mascouten_culture,midewiwin_religion
CLG,,eastcoast.txt,chalahgawtha_culture,mississippian_ceremonial
MKC,,eastcoast.txt,mekoche_culture,mississippian_ceremonial
KPK,,eastcoast.txt,kispoko_culture,mississippian_ceremonial
PKW,,eastcoast.txt,pekowi_culture,mississippian_ceremonial
HAT,,eastcoast.txt,hathawekela_culture,mississippian_ceremonial
BDK,,eastcoast.txt,bodewadomik_culture,midewiwin_religion
TMW,,eastcoast.txt,inoka_culture,mississippian_ceremonial
KHK,,eastcoast.txt,kahokiaki_culture,mississippian_ceremonial
KKH,,eastcoast.txt,kaskankaham_culture,mississippian_ceremonial
PEO,,eastcoast.txt,peewareewa_culture,midewiwin_religion
AKG,,eastcoast.txt,atchakangouen_culture,mississippian_ceremonial
PIA,,eastcoast.txt,piankeshaw_culture,mississippian_ceremonial
PEP,,eastcoast.txt,myaamia_culture,midewiwin_religion
WEA,,eastcoast.txt,wea_culture,mississippian_ceremonial
UNA,,eastcoast.txt,unami_culture,midewiwin_religion
MNS,,eastcoast.txt,munsee_culture,midewiwin_religion
UNL,,eastcoast.txt,unalachtigo_culture,midewiwin_religion
MCN,,eastcoast.txt,mahican_culture,midewiwin_religion
QRP,,eastcoast.txt,quiripi_culture,midewiwin_religion
PCT,,eastcoast.txt,pocumtuck_culture,midewiwin_religion
PQT,,eastcoast.txt,pequot_culture,midewiwin_religion
NRG,,eastcoast.txt,narraganset_culture,midewiwin_religion
WMG,,eastcoast.txt,wampanoag_culture,midewiwin_religion
MSC,,eastcoast.txt,massachusett_culture,midewiwin_religion
PCK,,eastcoast.txt,pennacook_culture,midewiwin_religion
BQA,,egypt.txt,libyan_arabic_culture,sunni
BKZ,,egypt.txt,bedouin_culture,shia
FZA,,egypt.txt,toubou_culture,sunni
MAM,,egypt.txt,lower_egyptian_culture,sunni
SKN,,egypt.txt,hijazi_culture,shia
TRP,,egypt.txt,libyan_arabic_culture,sunni
BRI,,france.txt,gallo,catholic
FRA,,france.txt,french,catholic
BUR,,france.txt,burgundian,catholic
FCB,,france.txt,franc_comtois,catholic
AQN,,france.txt,gascon,catholic
ALE,,france.txt,norman,catholic
AUX,,france.txt,burgundian,catholic
SAN,,france.txt,berrichon,catholic
AMG,,france.txt,gascon,catholic
AUV,,france.txt,auvergnat,catholic
BOU,,france.txt,berrichon,catholic
CHP,,france.txt,champenais,catholic
DAU,,france.txt,arpitan,catholic
EVR,,france.txt,norman,catholic
FOI,,france.txt,languedocien,catholic
GUY,,france.txt,gascon,catholic
NEV,,france.txt,burgundian,catholic
NRB,,france.txt,languedocien,catholic
NRM,,france.txt,norman,catholic
JER,,france.txt,norman,catholic
ORL,,france.txt,french,catholic
PIC,,france.txt,picard,catholic
PRO,,france.txt,provencal,catholic
ORA,,france.txt,provencal,catholic
TOU,,france.txt,languedocien,catholic
BER,,france.txt,berrichon,catholic
LOR,,france.txt,lorrain,catholic
BAR,,france.txt,lorrain,catholic
DRE,,france.txt,french,catholic
MRT,,france.txt,norman,catholic
POI,,france.txt,poitevin,catholic
ANJ,,france.txt,angevin,catholic
MIE,,france.txt,angevin,catholic
VLS,,france.txt,picard,catholic
PRC,,france.txt,french,catholic
FRZ,,france.txt,arpitan,catholic
BLS,,france.txt,berrichon,catholic
VDM,,france.txt,french,catholic
ETA,,france.txt,french,catholic
AST,,france.txt,gascon,catholic
COM,,france.txt,gascon,catholic
IJO,,france.txt,gascon,catholic
VLN,,france.txt,vivaro_alpine,catholic
PER,,france.txt,limousin,catholic
TON,,france.txt,burgundian,catholic
MON,,france.txt,french,catholic
AUM,,france.txt,norman,catholic
ROU,,france.txt,champenais,catholic
BSC,,france.txt,franc_comtois,catholic
ALS,,france.txt,rhine_alemannic,catholic
MTB,,france.txt,franc_comtois,catholic
TUL,,france.txt,lorrain,catholic
VDU,,france.txt,lorrain,catholic
MTZ,,france.txt,lorrain,catholic
SLM,,france.txt,lorrain,catholic
MOU,,france.txt,champenais,catholic
RET,,france.txt,champenais,catholic
CAM,,france.txt,picard,catholic
BRR,,france.txt,gascon,catholic
MDM,,france.txt,gascon,catholic
FRT,,france.txt,rhine_alemannic,catholic
MRC,,france.txt,berrichon,catholic
VNT,,france.txt,limousin,catholic
RCC,,france.txt,limousin,catholic
CLT,,france.txt,auvergnat,catholic
ANG,,france.txt,saintongeais,catholic
SCL,Saint-Claude Abbey,france.txt,arpitan,catholic
GNV,Geneve,france.txt,arpitan,catholic
SAV,Savoy,france.txt,arpitan,catholic
DAM,,horn_of_africa.txt,gonga_culture,miaphysite
ENN,,horn_of_africa.txt,gonga_culture,miaphysite
DBE,,horn_of_africa.txt,tigrinya,miaphysite
END,,horn_of_africa.txt,tigrinya,miaphysite
ETH,,horn_of_africa.txt,amhara,miaphysite
GJJ,,horn_of_africa.txt,amhara,miaphysite
MED,,horn_of_africa.txt,tigrinya,miaphysite
BTI,,horn_of_africa.txt,beyte_yisrael,judaism
ADA,,horn_of_africa.txt,somali_culture,sunni
AFA,,horn_of_africa.txt,afar_culture,sunni
ABB,,horn_of_africa.txt,hadiya_culture,sunni
AWS,,horn_of_africa.txt,afar_culture,sunni
BLE,,horn_of_africa.txt,sidama_culture,sunni
DHK,,horn_of_africa.txt,tigre,sunni
DRA,,horn_of_africa.txt,kambaata_culture,sunni
DAW,,horn_of_africa.txt,harla_culture,sunni
HDY,,horn_of_africa.txt,hadiya_culture,sunni
IFA,,horn_of_africa.txt,somali_culture,sunni
HRL,,horn_of_africa.txt,harla_culture,sunni
SHK,,horn_of_africa.txt,gurage,sunni
SOA,,horn_of_africa.txt,afar_culture,sunni
AJU,,horn_of_africa.txt,somali_culture,sunni
GLE,,horn_of_africa.txt,somali_culture,sunni
MDI,,horn_of_africa.txt,somali_culture,sunni
WAR,,horn_of_africa.txt,somali_culture,sunni
TDE,,horn_of_africa.txt,somali_culture,sunni
ABW,,horn_of_africa.txt,nubian,miaphysite
ALO,,horn_of_africa.txt,nubian,miaphysite
#DON,,horn_of_africa.txt,nubian,miaphysite
MAK,,horn_of_africa.txt,nubian,sunni
BQL,,horn_of_africa.txt,beja_culture,sunni
BZN,,horn_of_africa.txt,beja_culture,sunni
JRN,,horn_of_africa.txt,beja_culture,sunni
NQS,,horn_of_africa.txt,beja_culture,sunni
QTA,,horn_of_africa.txt,beja_culture,sunni
DAJ,,horn_of_africa.txt,daju_culture,kalge_religion
ORO,,horn_of_africa.txt,oromo_culture,waaqeffanna_religion
AFR,,horn_of_africa.txt,oromo_culture,waaqeffanna_religion
SDQ,,horn_of_africa.txt,oromo_culture,waaqeffanna_religion
FNJ,,horn_of_africa.txt,berta_culture,muonyjang_religion
GUM,,horn_of_africa.txt,gumuz_culture,rebba_religion
KUN,,horn_of_africa.txt,kunama_culture,anna_religion
ANR,Andorra,iberia.txt,catalan,catholic
ARA,Aragon,iberia.txt,catalan,catholic
CAS,Castile,iberia.txt,castilian,catholic
CAT,Catalonia,iberia.txt,catalan,catholic
GLC,Galicia,iberia.txt,galician,catholic
GRA,Granada,iberia.txt,andalusi,sunni
LON,Leon,iberia.txt,leonese,catholic
MLL,Mallorca,iberia.txt,catalan,catholic
NAV,Navarre,iberia.txt,basque,catholic
POR,Portugal,iberia.txt,portuguese,catholic
VAL,Valencia,iberia.txt,catalan,catholic
#ACT,,iberia.txt,castilian,catholic
#CTV,,iberia.txt,castilian,catholic
#MTS,,iberia.txt,aragonese,catholic
#OPX,,iberia.txt,portuguese,catholic
#STO,,iberia.txt,castilian,catholic
DLH,,india.txt,dehlavi,sunni
HSL,,india.txt,kannadiga,hindu
SMV,,india.txt,tamil,hindu
VIJ,,india.txt,kannadiga,hindu
MAB,,india.txt,haryanvi_culture,sunni
TNK,,india.txt,tamil,hindu
RDY,,india.txt,telugu,hindu
YDR,,india.txt,telugu,hindu
ZMR,,india.txt,malayali,hindu
KLT,,india.txt,malayali,hindu
PDU,,india.txt,malayali,hindu
VND,,india.txt,malayali,hindu
KTN,,india.txt,malayali,hindu
KDU,,india.txt,malayali,hindu
KYA,,india.txt,malayali,hindu
VLD,,india.txt,malayali,hindu
ELA,,india.txt,malayali,hindu
TKU,,india.txt,malayali,hindu
VDK,,india.txt,malayali,hindu
ALU,,india.txt,tuluva,hindu
STR,,india.txt,tuluva,jain
KPL,,india.txt,telugu,hindu
MSN,,india.txt,telugu,hindu
RCH,,india.txt,telugu,hindu
ORI,,india.txt,orissan,hindu
KNK,,india.txt,chhattisgarhi,hindu
BST,,india.txt,chhattisgarhi,hindu
JPO,,india.txt,orissan,hindu
BGL,,india.txt,marathi_culture,hindu
CHD,,india.txt,gond,koyapunem_religion
BGR,,india.txt,marathi_culture,hindu
WRG,,india.txt,gond,koyapunem_religion
GOA,,india.txt,konkani,hindu
HNV,,india.txt,konkani,sunni
DRP,,india.txt,bhil,hindu
JWR,,india.txt,bhil,hindu
DGR,,india.txt,bhil,hindu
MEW,,india.txt,mewari,hindu
IDR,,india.txt,gujarati,hindu
JLR,,india.txt,marwari,hindu
CMN,,india.txt,gujarati,hindu
RJI,,india.txt,gujarati,hindu
KUT,,india.txt,sindhi,hindu
SMA,,india.txt,sindhi,sunni
SND,,india.txt,sindhi,shia
RNP,,india.txt,gujarati,hindu
GHL,,india.txt,gujarati,hindu
PLT,,india.txt,gujarati,hindu
JNG,,india.txt,gujarati,hindu
BHD,,india.txt,gujarati,hindu
JLW,,india.txt,gujarati,hindu
MRW,,india.txt,marwari,hindu
HAD,,india.txt,harauti,hindu
JSL,,india.txt,marwari,hindu
PGL,,india.txt,bagri,hindu
KLI,,india.txt,braji,hindu
SHR,,india.txt,shekhawati,hindu
DRW,,india.txt,bagri,hindu
